   39       1.628757133276e-10       7.092962684422e-15       2.433381633829e-13       6.174969194856e-17       8.955070691145e-11       9.286950413907e-12      -7.892044084758e-15 
   40       1.653314144687e-10       7.721777204039e-15       2.354068753939e-13       6.495968736791e-17       8.506105959432e-11       8.869167695795e-12      -6.939726498650e-15 
   41       1.678076635695e-10       8.385866417815e-15       2.261231085933e-13       6.825386183830e-17       8.085577751983e-11       8.471482365159e-12      -6.460840838329e-15 
   42       1.703073781515e-10       9.085829143607e-15       2.154646065520e-13       7.163233954101e-17       7.692253887287e-11       8.093201734668e-12      -6.437105390346e-15 
   43       1.728333678500e-10       9.822151755788e-15       2.033865625842e-13       7.509519269283e-17       7.325095224798e-11       7.735874777495e-12      -6.725547551791e-15 
   44       1.753850092474e-10       1.059524416575e-14       1.898416633200e-13       7.864246548707e-17       6.981437177146e-11       7.400076910136e-12      -7.146620367407e-15 
   45       1.779598801872e-10       1.140548071903e-14       1.747815143177e-13       8.227415655588e-17       6.657942660334e-11       7.085550258602e-12      -7.523967821971e-15 
   46       1.805600472146e-10       1.225334706989e-14       1.581621080927e-13       8.599016438566e-17       6.354105670610e-11       6.791885244256e-12      -7.823223428160e-15 
   47       1.831870790145e-10       1.313933028439e-14       1.399394978246e-13       8.979032249275e-17       6.069574979580e-11       6.517890613003e-12      -8.050862269528e-15 
   48       1.858400143370e-10       1.406387623350e-14       1.200680377833e-13       9.367441107626e-17       5.803097341244e-11       6.261307173584e-12      -8.215933905438e-15 
   49       1.885151354420e-10       1.502738810794e-14       9.850019230546e-14       9.764215429603e-17       5.552450400766e-11       6.018731580328e-12      -8.330222469380e-15 
   50       1.912081023983e-10       1.603019849137e-14       7.519160301573e-14       1.016932343436e-16       5.315112538142e-11       5.786589332415e-12      -8.408704856253e-15 
   51       1.939215645615e-10       1.707248008912e-14       5.011835517417e-14       1.058273444736e-16       5.090642400795e-11       5.564541955476e-12      -8.470700475969e-15 
   52       1.966592235317e-10       1.815430820056e-14       2.326406788832e-14       1.100441456617e-16       4.878829296907e-11       5.352872914733e-12      -8.539310327244e-15 
   53       1.994235401577e-10       1.927568237807e-14      -5.384899420155e-15       1.143432491836e-16       4.678981069417e-11       5.151493024699e-12      -8.641316180430e-15 
   54       2.022156190811e-10       2.043652369758e-14      -3.583939059183e-14       1.187242146837e-16       4.489891684084e-11       4.959913606826e-12      -8.807354703563e-15 
   55       2.050357701133e-10       2.163672133687e-14      -6.810754587628e-14       1.231866066442e-16       4.310209460159e-11       4.777482116983e-12      -9.062207957614e-15 
   56       2.078856201733e-10       2.287629211367e-14      -1.021952377308e-13       1.277301846482e-16       4.139723136857e-11       4.604219067488e-12      -9.392451392122e-15 
   57       2.107663237706e-10       2.415525579935e-14      -1.381056444531e-13       1.323547569988e-16       3.978338521354e-11       4.440141997984e-12      -9.771073912591e-15 
   58       2.136778449927e-10       2.547358849260e-14      -1.758390606012e-13       1.370601267941e-16       3.825689400860e-11       4.285004966748e-12      -1.016645100510e-14 
   59       2.166188684191e-10       2.683122181110e-14      -2.153928463972e-13       1.418460922711e-16       3.681120740133e-11       4.138281934436e-12      -1.054213378585e-14 
   60       2.195867100358e-10       2.822804208302e-14      -2.567613771313e-13       1.467124471495e-16       3.543671878999e-11       3.999150147820e-12      -1.085663805065e-14 
   61       2.225785701453e-10       2.966381170012e-14      -2.999364868052e-13       1.516590378599e-16       3.412343437881e-11       3.866719259827e-12      -1.107291590884e-14 
   62       2.255958222663e-10       3.113791437705e-14      -3.449090298932e-13       1.566859494653e-16       3.287006054595e-11       3.740816377591e-12      -1.118973228026e-14 
   63       2.286405332205e-10       3.264955101799e-14      -3.916675819466e-13       1.617933622714e-16       3.167666735268e-11       3.621348542955e-12      -1.121698890601e-14 
   64       2.317141605025e-10       3.419780929634e-14      -4.401979420647e-13       1.669815007299e-16       3.054195499379e-11       3.508063900949e-12      -1.116675759723e-14 
   65       2.348175057744e-10       3.578166037658e-14      -4.904830979804e-13       1.722506355866e-16       2.946317579119e-11       3.400542880558e-12      -1.105337650567e-14 
   66       2.379506683609e-10       3.739995563603e-14      -5.425031911459e-13       1.776010860305e-16       2.843605618749e-11       3.298189375488e-12      -1.089354639430e-14 
   67       2.411129987436e-10       3.905142338679e-14      -5.962354818184e-13       1.830332218417e-16       2.745471873949e-11       3.200221924938e-12      -1.070642690791e-14 
   68       2.443037100673e-10       4.073480018569e-14      -6.516558806747e-13       1.885474258622e-16       2.651325251245e-11       3.105874135328e-12      -1.051005630771e-14 
   69       2.475239604931e-10       4.244926298869e-14      -7.087439820786e-13       1.941439677745e-16       2.561096813462e-11       3.015062817130e-12      -1.030955306675e-14 
   70       2.507751111796e-10       4.419407907563e-14      -7.674789926501e-13       1.998231084894e-16       2.474807231338e-11       2.927840008928e-12      -1.010668556757e-14 
   71       2.540580764606e-10       4.596847937090e-14      -8.278382600326e-13       2.055851386741e-16       2.392407844350e-11       2.844192309380e-12      -9.903339314406e-15 
   72       2.573732941684e-10       4.777165860734e-14      -8.897972780433e-13       2.114303798865e-16       2.313777075933e-11       2.764037409412e-12      -9.701519174716e-15 
   73       2.607206959581e-10       4.960277549032e-14      -9.533296918233e-13       2.173591857082e-16       2.238716848689e-11       2.687220624421e-12      -9.503351620733e-15 
   74       2.640996776311e-10       5.146095286165e-14      -1.018407302988e-12       2.233719428789e-16       2.166948999604e-11       2.613511426475e-12      -9.311086971016e-15 
   75       2.675090694584e-10       5.334527786358e-14      -1.085000074778e-12       2.294690724298e-16       2.098111695260e-11       2.542599976508e-12      -9.127101631993e-15 
   76       2.709477194792e-10       5.525473854502e-14      -1.153075743767e-12       2.356509409174e-16       2.031849280147e-11       2.474178859112e-12      -8.953587059689e-15 
   77       2.744164317940e-10       5.718801997140e-14      -1.222598561868e-12       2.419175729331e-16       1.968108661292e-11       2.408213159876e-12      -8.791546208169e-15 
   78       2.779163294546e-10       5.914367105967e-14      -1.293530333213e-12       2.482688879844e-16       1.906890709066e-11       2.344713566473e-12      -8.641617300837e-15 
   79       2.814482560165e-10       6.112016371672e-14      -1.365830784381e-12       2.547047850458e-16       1.848159976959e-11       2.283653842411e-12      -8.504366760542e-15 
   80       2.850127584324e-10       6.311589170015e-14      -1.439457561474e-12       2.612251418488e-16       1.791843032719e-11       2.224969106377e-12      -8.380285027067e-15 
   81       2.886100699450e-10       6.512916947888e-14      -1.514366227202e-12       2.678298141722e-16       1.737826789481e-11       2.168554111588e-12      -8.269782374623e-15 
   82       2.922400929805e-10       6.715823109387e-14      -1.590510257965e-12       2.745186351325e-16       1.685956836910e-11       2.114261525137e-12      -8.173184729335e-15 
   83       2.959023820417e-10       6.920122901878e-14      -1.667841040937e-12       2.812914144739e-16       1.636035772329e-11       2.061900207342e-12      -8.090729486742e-15 
   84       2.995964298021e-10       7.125630373846e-14      -1.746308405528e-12       2.881479870190e-16       1.587871189997e-11       2.011282861394e-12      -8.022291864976e-15 
   85       3.033226173522e-10       7.332180823306e-14      -1.825862325398e-12       2.950883688027e-16       1.541432445343e-11       1.962381827476e-12      -7.966521002805e-15 
   86       3.070813908521e-10       7.539611879276e-14      -1.906451494565e-12       3.021126256410e-16       1.496716939969e-11       1.915196081366e-12      -7.921552310644e-15 
   87       3.108729605028e-10       7.747756765728e-14      -1.988022824082e-12       3.092208263871e-16       1.453701952188e-11       1.869703282709e-12      -7.885255618340e-15 
   88       3.146972885357e-10       7.956444306511e-14      -2.070521448107e-12       3.164130430474e-16       1.412343802744e-11       1.825858884122e-12      -7.855226463856e-15 
   89       3.185540772015e-10       8.165498930273e-14      -2.153890729960e-12       3.236893508984e-16       1.372577020542e-11       1.783595240289e-12      -7.828777381949e-15 
   90       3.224427567591e-10       8.374740675377e-14      -2.238072268191e-12       3.310498286032e-16       1.334313508372e-11       1.742820717068e-12      -7.802929192848e-15 
   91       3.263624734647e-10       8.583985194830e-14      -2.323005902641e-12       3.384945583275e-16       1.297441708636e-11       1.703418800585e-12      -7.774402290937e-15 
   92       3.303120775611e-10       8.793043761200e-14      -2.408629720509e-12       3.460236258566e-16       1.261825769072e-11       1.665247206339e-12      -7.739607933431e-15 
   93       3.342904722251e-10       9.001726048143e-14      -2.494880925878e-12       3.536372241554e-16       1.227337782258e-11       1.628172679228e-12      -7.695474265461e-15 
   94       3.382977465328e-10       9.209848942837e-14      -2.581698584731e-12       3.613359816128e-16       1.193961862777e-11       1.592183315810e-12      -7.642085428521e-15 
   95       3.423341914783e-10       9.417229074203e-14      -2.669021305917e-12       3.691206836107e-16       1.161704253608e-11       1.557291566737e-12      -7.580425114661e-15 
   96       3.463999472363e-10       9.623680196858e-14      -2.756786432149e-12       3.769921749942e-16       1.130561271907e-11       1.523499655452e-12      -7.511579906779e-15 
   97       3.504949961060e-10       9.829013234149e-14      -2.844930057924e-12       3.849513616086e-16       1.100518928726e-11       1.490799177211e-12      -7.436742025588e-15 
   98       3.546191554546e-10       1.003303632118e-13      -2.933387047433e-12       3.929992118355e-16       1.071552548741e-11       1.459170698112e-12      -7.357212076589e-15 
   99       3.587720706618e-10       1.023555484788e-13      -3.022091052482e-12       4.011367581293e-16       1.043626389977e-11       1.428583354110e-12      -7.274401797037e-15 
  100       3.629532080632e-10       1.043637150198e-13      -3.110974530406e-12       4.093650985536e-16       1.016693263529e-11       1.398994450052e-12      -7.189836802910e-15 
  101       3.671618478941e-10       1.063528631209e-13      -3.199968761988e-12       4.176853983176e-16       9.906941532853e-12       1.370349058690e-12      -7.105159335881e-15 
  102       3.713970772339e-10       1.083209669076e-13      -3.289003869371e-12       4.260988913128e-16       9.655578356577e-12       1.342579619714e-12      -7.022131010286e-15 
  103       3.756577829493e-10       1.102659747745e-13      -3.378008833980e-12       4.346068816490e-16       9.412004993001e-12       1.315605538770e-12      -6.942635560090e-15 
  104       3.799428858166e-10       1.121858606802e-13      -3.466912077593e-12       4.432105867515e-16       9.175447471792e-12       1.289352101859e-12      -6.868274660808e-15 
  105       3.842520941026e-10       1.140787849964e-13      -3.555643256372e-12       4.519106392039e-16       8.945803452307e-12       1.263810992070e-12      -6.799087297451e-15 
  106       3.885852391007e-10       1.159429562904e-13      -3.644131743713e-12       4.607075201622e-16       8.723110092205e-12       1.238987238297e-12      -6.734661717648e-15 
  107       3.929420386907e-10       1.177765833786e-13      -3.732306112538e-12       4.696017115835e-16       8.507355899429e-12       1.214880443436e-12      -6.674525204588e-15 
  108       3.973220929327e-10       1.195778763162e-13      -3.820094159402e-12       4.785936960207e-16       8.298479059372e-12       1.191484595663e-12      -6.618142352286e-15 
  109       4.017248796616e-10       1.213450473861e-13      -3.907422928600e-12       4.876839564185e-16       8.096365762049e-12       1.168787879716e-12      -6.564913340843e-15 
  110       4.061497500813e-10       1.230763120882e-13      -3.994218736267e-12       4.968729759080e-16       7.900848529267e-12       1.146772488177e-12      -6.514172211720e-15 
  111       4.105959243585e-10       1.247698901290e-13      -4.080407194487e-12       5.061612376025e-16       7.711704541795e-12       1.125414432753e-12      -6.465185142994e-15 
  112       4.150624872172e-10       1.264240064107e-13      -4.165913235397e-12       5.155492243929e-16       7.528653966534e-12       1.104683355553e-12      -6.417148724631e-15 
  113       4.195483835327e-10       1.280368920203e-13      -4.250661135290e-12       5.250374187426e-16       7.351358283687e-12       1.084542340373e-12      -6.369188233746e-15 
  114       4.240524139260e-10       1.296067852196e-13      -4.334574538724e-12       5.346263024834e-16       7.179418613929e-12       1.064947723976e-12      -6.320355909872e-15 
  115       4.285732303577e-10       1.311319324336e-13      -4.417576482623e-12       5.443163566101e-16       7.012374045579e-12       1.045848907371e-12      -6.269629230220e-15 
  116       4.331095248064e-10       1.326106376915e-13      -4.499590358502e-12       5.541081024455e-16       6.849802695603e-12       1.027199469976e-12      -6.216128730590e-15 
  117       4.376606307474e-10       1.340414156517e-13      -4.580542880324e-12       5.640022312471e-16       6.691642408486e-12       1.008992448562e-12      -6.159805199705e-15 
  118       4.422259868697e-10       1.354228591262e-13      -4.660361524423e-12       5.739994900472e-16       6.537906088466e-12       9.912290131393e-13      -6.100833184858e-15 
  119       4.468049478653e-10       1.367535936961e-13      -4.738973655722e-12       5.841006418526e-16       6.388581698338e-12       9.739074600560e-13      -6.039399136189e-15 
  120       4.513967817311e-10       1.380322791295e-13      -4.816306560127e-12       5.943064658065e-16       6.243631494975e-12       9.570231232148e-13      -5.975701623107e-15 
  121       4.560006670701e-10       1.392576107994e-13      -4.892287476932e-12       6.046177573491e-16       6.102991264837e-12       9.405682852904e-13      -5.909951550723e-15 
  122       4.606156903927e-10       1.404283211009e-13      -4.966843631215e-12       6.150353283789e-16       5.966569559490e-12       9.245320889477e-13      -5.842372376280e-15 
  123       4.652408434181e-10       1.415431808694e-13      -5.039902266241e-12       6.255600074136e-16       5.834246931120e-12       9.089004480594e-13      -5.773200325580e-15 
  124       4.698750203759e-10       1.426010007981e-13      -5.111390675857e-12       6.361926397516e-16       5.705875168049e-12       8.936559589246e-13      -5.702684609415e-15 
  125       4.745170153069e-10       1.436006328556e-13      -5.181236236895e-12       6.469340876327e-16       5.581276530250e-12       8.787778114856e-13      -5.631087639995e-15 
  126       4.791655193652e-10       1.445409717035e-13      -5.249366441571e-12       6.577852303995e-16       5.460242984861e-12       8.642417005467e-13      -5.558685247377e-15 
  127       4.838191181189e-10       1.454209561146e-13      -5.315708929883e-12       6.687469646581e-16       5.342535441702e-12       8.500197369916e-13      -5.485766895894e-15 
  128       4.884762888521e-10       1.462395703901e-13      -5.380191522013e-12       6.798202044399e-16       5.227882988790e-12       8.360803590015e-13      -5.412635900587e-15 
  129       4.931355543365e-10       1.469958851917e-13      -5.442742971276e-12       6.910058706767e-16       5.116041122598e-12       8.223957400752e-13      -5.339565977054e-15 
  130       4.977959689530e-10       1.476891820905e-13      -5.503295247554e-12       7.023048579818e-16       5.006975284994e-12       8.089651204919e-13      -5.266665042149e-15 
  131       5.024566810470e-10       1.483188454241e-13      -5.561781566752e-12       7.137180645125e-16       4.900696109536e-12       7.957938794731e-13      -5.193996811509e-15 
  132       5.071167796739e-10       1.488843257900e-13      -5.618135729887e-12       7.252464024125e-16       4.797201892577e-12       7.828862330194e-13      -5.121623031718e-15 
  133       5.117752930210e-10       1.493851417455e-13      -5.672292160642e-12       7.368907978965e-16       4.696478250925e-12       7.702451987726e-13      -5.049603384275e-15 
  134       5.164311868276e-10       1.498208815071e-13      -5.724185942927e-12       7.486521913349e-16       4.598497779501e-12       7.578725608782e-13      -4.977995389562e-15 
  135       5.210833628065e-10       1.501912046506e-13      -5.773752858427e-12       7.605315373384e-16       4.503219709001e-12       7.457688348471e-13      -4.906854310808e-15 
  136       5.257306570652e-10       1.504958438106e-13      -5.820929424162e-12       7.725298048427e-16       4.410589563554e-12       7.339332324186e-13      -4.836233058060e-15 
  137       5.303718385264e-10       1.507346063804e-13      -5.865652930043e-12       7.846479771930e-16       4.320538818387e-12       7.223636264221e-13      -4.766182092146e-15 
  138       5.350056073493e-10       1.509073762113e-13      -5.907861476423e-12       7.968870522289e-16       4.232984557477e-12       7.110565156394e-13      -4.696749328647e-15 
  139       5.396305933507e-10       1.510141153130e-13      -5.947494011660e-12       8.092480423688e-16       4.147829131219e-12       7.000069896675e-13      -4.627980041858e-15 
  140       5.442453544258e-10       1.510548655529e-13      -5.984490369665e-12       8.217319746946e-16       4.064959814082e-12       6.892086937800e-13      -4.559916768762e-15 
  141       5.488483749695e-10       1.510297503557e-13      -6.018791307462e-12       8.343398910364e-16       3.984248462269e-12       6.786537937901e-13      -4.492599212989e-15 
  142       5.534380642972e-10       1.509389764036e-13      -6.050338542743e-12       8.470728480573e-16       3.905551171381e-12       6.683329409125e-13      -4.426064148793e-15 
  143       5.580127550657e-10       1.507828353356e-13      -6.079074791422e-12       8.599319173377e-16       3.828707934071e-12       6.582352366255e-13      -4.360345325009e-15 
  144       5.625708381750e-10       1.505617179460e-13      -6.104944341678e-12       8.729180832217e-16       3.753576188254e-12       6.483505556784e-13      -4.295464395380e-15 
  145       5.671111857955e-10       1.502761547685e-13      -6.127894760579e-12       8.860319248266e-16       3.680135912020e-12       6.386768474025e-13      -4.231402904509e-15 
  146       5.716327672379e-10       1.499267827429e-13      -6.147875427883e-12       8.992739026988e-16       3.608394287130e-12       6.292134907672e-13      -4.168127344682e-15 
  147       5.761345154302e-10       1.495143348314e-13      -6.164837054938e-12       9.126444577385e-16       3.538352592574e-12       6.199589794766e-13      -4.105597735222e-15 
  148       5.806153261231e-10       1.490396417907e-13      -6.178731725321e-12       9.261440106971e-16       3.470006057000e-12       6.109109003839e-13      -4.043767474884e-15 
  149       5.850740570952e-10       1.485036339431e-13      -6.189512935478e-12       9.397729616740e-16       3.403343711152e-12       6.020659119068e-13      -3.982583194247e-15 
  150       5.895095273588e-10       1.479073429481e-13      -6.197135635362e-12       9.535316896139e-16       3.338348240299e-12       5.934197224419e-13      -3.921984608110e-15 
  151       5.939205163649e-10       1.472519035743e-13      -6.201556269069e-12       9.674205518036e-16       3.274995836671e-12       5.849670687797e-13      -3.861904367889e-15 
  152       5.983057632085e-10       1.465385554705e-13      -6.202732815484e-12       9.814398833692e-16       3.213256051891e-12       5.767016945192e-13      -3.802267914006e-15 
  153       6.026639658346e-10       1.457686449375e-13      -6.200624828911e-12       9.955899967732e-16       3.153091649409e-12       5.686163284830e-13      -3.742993328286e-15 
  154       6.069937802429e-10       1.449436266999e-13      -6.195193479720e-12       1.009871181312e-15       3.094458456938e-12       5.607026631320e-13      -3.683991186354e-15 
  155       6.112938196935e-10       1.440650656771e-13      -6.186401594978e-12       1.024283702611e-15       3.037305218881e-12       5.529513329800e-13      -3.625164410025e-15 
  156       6.155626539124e-10       1.431346387553e-13      -6.174213699096e-12       1.038827802125e-15       2.981573448770e-12       5.453518930090e-13      -3.566408119700e-15 
  157       6.197988082966e-10       1.421541365589e-13      -6.158596054460e-12       1.053503696633e-15       2.927197281697e-12       5.378927970835e-13      -3.507609486763e-15 
  158       6.240007631197e-10       1.411254652221e-13      -6.139516702074e-12       1.068311577735e-15       2.874103326748e-12       5.305613763654e-13      -3.448647585972e-15 
  159       6.281669527374e-10       1.400506481604e-13      -6.116945502201e-12       1.083251611350e-15       2.822210519437e-12       5.233438177293e-13      -3.389393247855e-15 
  160       6.322957647924e-10       1.389318278423e-13      -6.090854174996e-12       1.098323937214e-15       2.771429974137e-12       5.162251421766e-13      -3.329708911103e-15 
  161       6.363856495487e-10       1.377712174286e-13      -6.061216183085e-12       1.113528673072e-15       2.721683196102e-12       5.091925088514e-13      -3.269483529540e-15 
  162       6.404354604261e-10       1.365709471667e-13      -6.028006282308e-12       1.128865928744e-15       2.672958837215e-12       5.022455007519e-13      -3.208741071916e-15 
  163       6.444441422016e-10       1.353332077351e-13      -5.991201008727e-12       1.144335792349e-15       2.625260700641e-12       4.953867115933e-13      -3.147541379613e-15 
  164       6.484106233034e-10       1.340603006824e-13      -5.950778872713e-12       1.159938325239e-15       2.578589770065e-12       4.886184957818e-13      -3.085945988597e-15 
  165       6.523338155237e-10       1.327546399681e-13      -5.906720398857e-12       1.175673561524e-15       2.532944146593e-12       4.819429621296e-13      -3.024018143102e-15 
  166       6.562126137300e-10       1.314187535038e-13      -5.859008165878e-12       1.191541507583e-15       2.488318985654e-12       4.753619675709e-13      -2.961822809304e-15 
  167       6.600458955779e-10       1.300552846935e-13      -5.807626846540e-12       1.207542141589e-15       2.444706433907e-12       4.688771108769e-13      -2.899426688994e-15 
  168       6.638325212227e-10       1.286669939754e-13      -5.752563247561e-12       1.223675413022e-15       2.402095566144e-12       4.624897263716e-13      -2.836898233256e-15 
  169       6.675713330315e-10       1.272567603618e-13      -5.693806349522e-12       1.239941242194e-15       2.360472322189e-12       4.562008776470e-13      -2.774307656145e-15 
  170       6.712611552955e-10       1.258275829809e-13      -5.631347346785e-12       1.256339519762e-15       2.319819443808e-12       4.500113512789e-13      -2.711726948361e-15 
  171       6.749007939420e-10       1.243825826172e-13      -5.565179687397e-12       1.272870106251e-15       2.280116411606e-12       4.439216505422e-13      -2.649229890925e-15 
  172       6.784890362462e-10       1.229250032525e-13      -5.495299113009e-12       1.289532831568e-15       2.241339381938e-12       4.379319891263e-13      -2.586892068855e-15 
  173       6.820246505439e-10       1.214582136068e-13      -5.421703698781e-12       1.306327494526e-15       2.203461123805e-12       4.320422848509e-13      -2.524790884845e-15 
  174       6.855063859428e-10       1.199857086794e-13      -5.344393893298e-12       1.323253862360e-15       2.166450955763e-12       4.262521533810e-13      -2.463005572937e-15 
  175       6.889329720352e-10       1.185111112896e-13      -5.263372558478e-12       1.340311670244e-15       2.130274682823e-12       4.205609019429e-13      -2.401617212198e-15 
  176       6.923031186097e-10       1.170381736176e-13      -5.178645009490e-12       1.357500620813e-15       2.094894533356e-12       4.149675230392e-13      -2.340708740400e-15 
  177       6.956155153635e-10       1.155707787455e-13      -5.090219054657e-12       1.374820383680e-15       2.060269095998e-12       4.094706881648e-13      -2.280364967691e-15 
  178       6.988688316144e-10       1.141129421983e-13      -4.998105035373e-12       1.392270594954e-15       2.026353256550e-12       4.040687415219e-13      -2.220672590273e-15 
  179       7.020617160127e-10       1.126688134845e-13      -4.902315866014e-12       1.409850856760e-15       1.993098134884e-12       3.987596937357e-13      -2.161720204079e-15 
  180       7.051928856528e-10       1.112425291442e-13      -4.802865704933e-12       1.427560704468e-15       1.960460877025e-12       3.935416733760e-13      -2.103581386545e-15 
  181       7.082614019290e-10       1.098377556101e-13      -4.699765765940e-12       1.445399506467e-15       1.928435033595e-12       3.884143347855e-13      -2.046262409519e-15 
  182       7.112664161049e-10       1.084581128836e-13      -4.593028249754e-12       1.463366555483e-15       1.897022480552e-12       3.833775503491e-13      -1.989750386728e-15 
  183       7.142070819261e-10       1.071073207497e-13      -4.482667717616e-12       1.481461099552e-15       1.866223754406e-12       3.784309581793e-13      -1.934029783852e-15 
  184       7.170825556608e-10       1.057891997704e-13      -4.368701126162e-12       1.499682341426e-15       1.836038025417e-12       3.735739575174e-13      -1.879082369832e-15 
  185       7.198919961422e-10       1.045076722794e-13      -4.251147862292e-12       1.518029437967e-15       1.806463070803e-12       3.688057041352e-13      -1.824887168184e-15 
