# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   69       2.472980795429e-10       4.226917400947e-14      -7.082959900120e-13       0.000000000000e+00       2.564458811746e-11       3.012699202071e-12      -1.030949677021e-14 
   70       2.505446981045e-10       4.400945208873e-14      -7.670443781005e-13       0.000000000000e+00       2.478245013085e-11       2.925630230238e-12      -1.010663366383e-14 
   71       2.538231795150e-10       4.577929643419e-14      -8.274197062612e-13       0.000000000000e+00       2.395915886847e-11       2.842127987951e-12      -9.903290823143e-15 
   72       2.571339609454e-10       4.757790401274e-14      -8.893976329450e-13       0.000000000000e+00       2.317350084040e-11       2.762108963426e-12      -9.701473224638e-15 
   73       2.604769728577e-10       4.940443579610e-14      -9.529519730895e-13       0.000000000000e+00       2.242349823010e-11       2.685417247475e-12      -9.503307470051e-15 
   74       2.638516093084e-10       5.125801692457e-14      -1.018054703336e-12       0.000000000000e+00       2.170637307450e-11       2.611821066581e-12      -9.311044028715e-15 
   75       2.672566982518e-10       5.313773687062e-14      -1.084675967249e-12       0.000000000000e+00       2.101851144397e-11       2.541009315961e-12      -9.127059479919e-15 
   76       2.706910862166e-10       5.504258595466e-14      -1.152783685497e-12       0.000000000000e+00       2.035636108368e-11       2.472673732723e-12      -8.953545443638e-15 
   77       2.741555810685e-10       5.697125116515e-14      -1.222342292803e-12       0.000000000000e+00       1.971939249537e-11       2.406780378698e-12      -8.791504927713e-15 
   78       2.776513112133e-10       5.892228322967e-14      -1.293313779083e-12       0.000000000000e+00       1.910761525414e-11       2.343341595103e-12      -8.641576183327e-15 
   79       2.811791258302e-10       6.089415583676e-14      -1.365658061207e-12       0.000000000000e+00       1.852067604120e-11       2.282333071201e-12      -8.504325665417e-15 
   80       2.847395777738e-10       6.288526449444e-14      -1.439332980121e-12       0.000000000000e+00       1.795784196522e-11       2.223692133487e-12      -8.380243850322e-15 
   81       2.883329064758e-10       6.489392538877e-14      -1.514294297960e-12       0.000000000000e+00       1.741798388383e-11       2.167316034879e-12      -8.269741053425e-15 
   82       2.919590208463e-10       6.691837424232e-14      -1.590495695166e-12       0.000000000000e+00       1.689955972498e-11       2.113060243900e-12      -8.173143246798e-15 
   83       2.956174821755e-10       6.895676517274e-14      -1.667888767609e-12       0.000000000000e+00       1.640059780843e-11       2.060736733864e-12      -8.090687876849e-15 
   84       2.993077895967e-10       7.100723987970e-14      -1.746423545070e-12       0.000000000000e+00       1.591917635114e-11       2.010161003245e-12      -8.022250205868e-15 
