# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   52       2.057886623159e-10       1.897117334620e-14       2.530171622284e-14       1.209136570522e-16       5.100585641891e-11       5.556918248217e-12      -9.299180150766e-15 
   53       2.086800005159e-10       2.014299493448e-14      -4.706371701253e-15       1.256294388798e-16       4.891584475121e-11       5.350098288212e-12      -9.376904093426e-15 
   54       2.115986410001e-10       2.135573382777e-14      -3.656678705321e-14       1.304359458456e-16       4.693838055236e-11       5.154346154851e-12      -9.500207096955e-15 
   55       2.145441195686e-10       2.260922185869e-14      -7.025680941256e-14       1.353331052391e-16       4.505932115753e-11       4.967979401997e-12      -9.706998259010e-15 
   56       2.175183732271e-10       2.390351512586e-14      -1.057856791261e-13       1.403208586432e-16       4.327645528863e-11       4.790766228476e-12      -9.988179789780e-15 
   57       2.205231953434e-10       2.523870702670e-14      -1.431710074730e-13       1.453991493043e-16       4.158879720382e-11       4.622673667729e-12      -1.031888880597e-14 
   58       2.235592387100e-10       2.661485897300e-14      -1.824300981837e-13       1.505679175930e-16       3.999251627023e-11       4.463393737849e-12      -1.066992673283e-14 
   59       2.266259271621e-10       2.803200018138e-14      -2.235800212760e-13       1.558271012129e-16       3.848076124142e-11       4.312326220555e-12      -1.100755969347e-14 
   60       2.297213671959e-10       2.949012746363e-14      -2.666376868908e-13       1.611766354102e-16       3.704348453503e-11       4.168561440157e-12      -1.129331889822e-14 
   61       2.328434313847e-10       3.098909855331e-14      -3.116151240630e-13       1.666164593156e-16       3.567023342926e-11       4.031143310911e-12      -1.149253989435e-14 
   62       2.359934927485e-10       3.252828457988e-14      -3.585039116392e-13       1.721465361606e-16       3.435965330570e-11       3.899966434141e-12      -1.160267169663e-14 
   63       2.391733755833e-10       3.410683886171e-14      -4.072873678312e-13       1.777668379911e-16       3.311181539650e-11       3.775050721572e-12      -1.163099665056e-14 
   64       2.423842074405e-10       3.572379296988e-14      -4.579449601501e-13       1.834773403304e-16       3.192535812614e-11       3.656270732233e-12      -1.158652841494e-14 
   65       2.456263679256e-10       3.737805314064e-14      -5.104522270982e-13       1.892780225831e-16       3.079740552704e-11       3.543347344135e-12      -1.148008962862e-14 
   66       2.488994374962e-10       3.906839668770e-14      -5.647806998612e-13       1.951688684390e-16       2.972348565527e-11       3.435839425942e-12      -1.132438957731e-14 
   67       2.522021462603e-10       4.079346841466e-14      -6.208978240002e-13       2.011498662771e-16       2.869744900612e-11       3.333135508643e-12      -1.113410186035e-14 
   68       2.555331728863e-10       4.255192262663e-14      -6.787705942207e-13       2.072210149732e-16       2.771311125716e-11       3.234613829761e-12      -1.092350536872e-14 
   69       2.588938437647e-10       4.434289059915e-14      -7.383774889604e-13       2.133823417892e-16       2.676975039017e-11       3.140178739697e-12      -1.069867854724e-14 
   70       2.622858912992e-10       4.616560182101e-14      -7.996988244982e-13       2.196338888509e-16       2.586758198691e-11       3.049818523461e-12      -1.046385574129e-14 
   71       2.657106232549e-10       4.801924690961e-14      -8.627132722013e-13       2.259757085966e-16       2.500609664386e-11       2.963442694962e-12      -1.022373901423e-14 
   72       2.691688932981e-10       4.990297774712e-14      -9.273978751806e-13       2.324078643193e-16       2.418402248832e-11       2.880877974886e-12      -9.983513494790e-15 
   73       2.726610715366e-10       5.181590761661e-14      -9.937280649468e-13       2.389304307085e-16       2.339928769442e-11       2.801864268575e-12      -9.748862724440e-15 
   74       2.761870150598e-10       5.375711133816e-14      -1.061677678065e-12       2.455434943922e-16       2.264898299928e-11       2.726050643897e-12      -9.525984004748e-15 
   75       2.797460384792e-10       5.572562540508e-14      -1.131218972813e-12       2.522471544792e-16       2.192932421906e-11       2.652991309125e-12      -9.321603744758e-15 
   76       2.833373791772e-10       5.772038386470e-14      -1.202321125939e-12       2.590415268279e-16       2.123659177230e-11       2.582259543221e-12      -9.141535607829e-15 
   77       2.869617561227e-10       5.974001216134e-14      -1.274945369657e-12       2.659267565550e-16       2.057022990353e-11       2.513822363026e-12      -8.986017478350e-15 
   78       2.906200431113e-10       6.178299577232e-14      -1.349048994003e-12       2.729030088029e-16       1.993024714305e-11       2.447727188472e-12      -8.853548100867e-15 
   79       2.943127802712e-10       6.384773996579e-14      -1.424586773779e-12       2.799704658238e-16       1.931627226981e-11       2.383988373856e-12      -8.742254546198e-15 
   80       2.980401547475e-10       6.593256861927e-14      -1.501510954041e-12       2.871293275980e-16       1.872753686183e-11       2.322585604414e-12      -8.649877677728e-15 
   81       3.018019813875e-10       6.803572303818e-14      -1.579771235592e-12       2.943798124526e-16       1.816285784660e-11       2.263462292914e-12      -8.573757617701e-15 
   82       3.055976834245e-10       7.015536077439e-14      -1.659314760469e-12       3.017221576796e-16       1.762062005150e-11       2.206523976236e-12      -8.510819213518e-15 
