# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   78       2.906232393964e-10       6.180012080879e-14      -1.349033800706e-12       2.905471893564e-16       1.993298547536e-11       2.444848866266e-12      -8.853959066470e-15 
   79       2.943160134021e-10       6.386528731549e-14      -1.424570485721e-12       2.980670083183e-16       1.932039264592e-11       2.381208303236e-12      -8.742630024299e-15 
   80       2.980434230544e-10       6.595054287240e-14      -1.501493519401e-12       3.056839447643e-16       1.873296708108e-11       2.319894339577e-12      -8.650216826419e-15 
   81       3.018052831298e-10       6.805412877576e-14      -1.579752601502e-12       3.133982152391e-16       1.816952897621e-11       2.260854147157e-12      -8.574062632587e-15 
   82       3.056010167909e-10       7.017420256958e-14      -1.659294873041e-12       3.212100551446e-16       1.762846740134e-11       2.203997472778e-12      -8.511095624500e-15 
   83       3.094296362710e-10       7.230883686422e-14      -1.740064901782e-12       3.291197193553e-16       1.710772288923e-11       2.149195049482e-12      -8.457814481062e-15 
   84       3.132901594497e-10       7.445609210041e-14      -1.822006433327e-12       3.371274830520e-16       1.660528822257e-11       2.096312664560e-12      -8.410798564465e-15 
   85       3.171829812386e-10       7.661425128893e-14      -1.905068009691e-12       3.452336430302e-16       1.612084432435e-11       2.045323332743e-12      -8.368367472807e-15 
   86       3.211086951854e-10       7.878162220066e-14      -1.989198259898e-12       3.534385177385e-16       1.565436490037e-11       1.996210892611e-12      -8.329171254925e-15 
   87       3.250676659841e-10       8.095646694159e-14      -2.074344232137e-12       3.617424476908e-16       1.520561377794e-11       1.948935028437e-12      -8.291684538813e-15 
   88       3.290600174853e-10       8.313700201417e-14      -2.160451408924e-12       3.701457960858e-16       1.477413620310e-11       1.903430280761e-12      -8.254200825559e-15 
   89       3.330856207065e-10       8.532139837869e-14      -2.247463722275e-12       3.786489494264e-16       1.435925013785e-11       1.859605056961e-12      -8.214826783273e-15 
