# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   50       1.999340193992e-10       1.664126562611e-14       8.004786157926e-14       0.000000000000e+00       5.556862549071e-11       6.009385510523e-12      -9.110510900477e-15 
   51       2.027681262538e-10       1.772665385072e-14       5.382469949983e-14       0.000000000000e+00       5.322103522320e-11       5.776358305303e-12      -9.223016375626e-15 
   52       2.056275098736e-10       1.885311206853e-14       2.570869034016e-14       0.000000000000e+00       5.100585641891e-11       5.556918248217e-12      -9.299180150766e-15 
   53       2.085139406926e-10       2.002057983778e-14      -4.284145009640e-15       0.000000000000e+00       4.891584475121e-11       5.350098288212e-12      -9.376904093426e-15 
   54       2.114276480222e-10       2.122890829207e-14      -3.612991955617e-14       0.000000000000e+00       4.693838055236e-11       5.154346154851e-12      -9.500207096955e-15 
   55       2.143681711421e-10       2.247793141792e-14      -6.980601116133e-14       0.000000000000e+00       4.505932115753e-11       4.967979401997e-12      -9.706998259010e-15 
   56       2.173374498832e-10       2.376770773678e-14      -1.053217833250e-13       0.000000000000e+00       4.327645528863e-11       4.790766228476e-12      -9.988179789780e-15 
   57       2.203372802973e-10       2.509833322251e-14      -1.426949825922e-13       0.000000000000e+00       4.158879720382e-11       4.622673667729e-12      -1.031888880597e-14 
   58       2.233683179120e-10       2.646987197580e-14      -1.819430554596e-13       0.000000000000e+00       3.999251627023e-11       4.463393737849e-12      -1.066992673283e-14 
   59       2.264299893519e-10       2.788235601671e-14      -2.230832223778e-13       0.000000000000e+00       3.848076124142e-11       4.312326220555e-12      -1.100755969347e-14 
   60       2.295204039587e-10       2.933578507725e-14      -2.661325517549e-13       0.000000000000e+00       3.704348453503e-11       4.168561440157e-12      -1.129331889822e-14 
   61       2.326374372218e-10       3.083001974863e-14      -3.111032327673e-13       0.000000000000e+00       3.567023342926e-11       4.031143310911e-12      -1.149253989435e-14 
   62       2.357824651841e-10       3.236443336548e-14      -3.579869864593e-13       0.000000000000e+00       3.435965330570e-11       3.899966434141e-12      -1.160267169663e-14 
   63       2.389573152480e-10       3.393818125962e-14      -4.067672709429e-13       0.000000000000e+00       3.311181539650e-11       3.775050721572e-12      -1.163099665056e-14 
   64       2.421631181486e-10       3.555029699019e-14      -4.574236970388e-13       0.000000000000e+00       3.192535812614e-11       3.656270732233e-12      -1.158652841494e-14 
   65       2.454002567554e-10       3.719968875245e-14      -5.099319499412e-13       0.000000000000e+00       3.079740552704e-11       3.543347344135e-12      -1.148008962862e-14 
   66       2.486683148737e-10       3.888513578660e-14      -5.642637108828e-13       0.000000000000e+00       2.972348565527e-11       3.435839425942e-12      -1.132438957731e-14 
   67       2.519660260462e-10       4.060528478655e-14      -6.203865787990e-13       0.000000000000e+00       2.869744900612e-11       3.333135508643e-12      -1.113410186035e-14 
   68       2.552920725242e-10       4.235879198623e-14      -6.782677061680e-13       0.000000000000e+00       2.771311125716e-11       3.234613829761e-12      -1.092350536872e-14 
   69       2.586477846202e-10       4.414479087807e-14      -7.378857371219e-13       0.000000000000e+00       2.676975039017e-11       3.140178739697e-12      -1.069867854724e-14 
   70       2.620348988533e-10       4.596251325066e-14      -7.992211587000e-13       0.000000000000e+00       2.586758198691e-11       3.049818523461e-12      -1.046385574129e-14 
   71       2.654547272467e-10       4.781115202873e-14      -8.622528170629e-13       0.000000000000e+00       2.500609664386e-11       2.963442694962e-12      -1.022373901423e-14 
   72       2.689081278725e-10       4.968986140775e-14      -9.269579341480e-13       0.000000000000e+00       2.418402248832e-11       2.880877974886e-12      -9.983513494790e-15 
   73       2.723954753970e-10       5.159775698848e-14      -9.933121243266e-13       0.000000000000e+00       2.339928769442e-11       2.801864268575e-12      -9.748862724440e-15 
   74       2.759166316254e-10       5.353391591154e-14      -1.061289411060e-12       0.000000000000e+00       2.264898299928e-11       2.726050643897e-12      -9.525984004748e-15 
   75       2.794709160467e-10       5.549737699193e-14      -1.130862243557e-12       0.000000000000e+00       2.192932421906e-11       2.652991309125e-12      -9.321603744758e-15 
   76       2.830575709359e-10       5.748707640601e-14      -1.201999988307e-12       0.000000000000e+00       2.123659177230e-11       2.582259543221e-12      -9.141535607829e-15 
   77       2.866773196872e-10       5.950164091512e-14      -1.274664049302e-12       0.000000000000e+00       2.057022990353e-11       2.513822363026e-12      -8.986017478350e-15 
   78       2.903310404568e-10       6.153955700457e-14      -1.348811884090e-12       0.000000000000e+00       1.993024714305e-11       2.447727188472e-12      -8.853548100867e-15 
   79       2.940192778139e-10       6.359923081838e-14      -1.424398435577e-12       0.000000000000e+00       1.931627226981e-11       2.383988373856e-12      -8.742254546198e-15 
   80       2.977422234275e-10       6.567898697226e-14      -1.501376117405e-12       0.000000000000e+00       1.872753686183e-11       2.322585604414e-12      -8.649877677728e-15 
   81       3.014996967523e-10       6.777706736670e-14      -1.579694799336e-12       0.000000000000e+00       1.816285784660e-11       2.263462292914e-12      -8.573757617701e-15 
   82       3.052911257150e-10       6.989162999991e-14      -1.659301792635e-12       0.000000000000e+00       1.762062005150e-11       2.206523976236e-12      -8.510819213518e-15 
   83       3.091155274006e-10       7.202074778084e-14      -1.740141835455e-12       0.000000000000e+00       1.709875875421e-11       2.151636711962e-12      -8.457557504023e-15 
   84       3.129719246264e-10       7.416248125970e-14      -1.822158842760e-12       0.000000000000e+00       1.659526159093e-11       2.098662230592e-12      -8.410548885662e-15 
   85       3.168607173174e-10       7.631511327283e-14      -1.905301521450e-12       0.000000000000e+00       1.610980810572e-11       2.047573600103e-12      -8.368113811646e-15 
   86       3.207825041226e-10       7.847695120156e-14      -1.989518663637e-12       0.000000000000e+00       1.564237127451e-11       1.998355885495e-12      -8.328904367847e-15 
   87       3.247376549286e-10       8.064625656780e-14      -2.074757479675e-12       0.000000000000e+00       1.519271372125e-11       1.950970126868e-12      -8.291397466086e-15 
   88       3.287262988725e-10       8.282124508934e-14      -2.160963613209e-12       0.000000000000e+00       1.476037899705e-11       1.905352353746e-12      -8.253889145716e-15 
   89       3.327483123535e-10       8.500008673523e-14      -2.248081156204e-12       0.000000000000e+00       1.434468285927e-11       1.861412599408e-12      -8.214488875211e-15 
   90       3.368033070453e-10       8.718090578105e-14      -2.336052663988e-12       0.000000000000e+00       1.394470455064e-11       1.819033915211e-12      -8.171113853750e-15 
   91       3.408906179079e-10       8.936178086426e-14      -2.424819170294e-12       0.000000000000e+00       1.355927807839e-11       1.778071384918e-12      -8.121483312801e-15 
   92       3.450092911999e-10       9.154074503951e-14      -2.514320202293e-12       0.000000000000e+00       1.318698349332e-11       1.738351139027e-12      -8.063112817707e-15 
   93       3.491584027897e-10       9.371581342705e-14      -2.604493795793e-12       0.000000000000e+00       1.282648382836e-11       1.699712528175e-12      -7.993994207493e-15 
   94       3.533380938906e-10       9.588507079452e-14      -2.695276510782e-12       0.000000000000e+00       1.247761282410e-11       1.662144039918e-12      -7.914764770366e-15 
   95       3.575486696610e-10       9.804659731102e-14      -2.786603446036e-12       0.000000000000e+00       1.214043543439e-11       1.625666096550e-12      -7.826855294598e-15 
   96       3.617902754305e-10       1.001984425560e-13      -2.878408254012e-12       0.000000000000e+00       1.181491282071e-11       1.590289329474e-12      -7.731837162767e-15 
   97       3.660628892463e-10       1.023386259534e-13      -2.970623155889e-12       0.000000000000e+00       1.150089837610e-11       1.556014185965e-12      -7.631426064990e-15 
   98       3.703663144187e-10       1.044651372056e-13      -3.063178956610e-12       0.000000000000e+00       1.119813374908e-11       1.522830535936e-12      -7.527485712148e-15 
   99       3.747001720681e-10       1.065759367276e-13      -3.156005059918e-12       0.000000000000e+00       1.090624486756e-11       1.490717278700e-12      -7.422031549118e-15 
  100       3.790638936699e-10       1.086689560810e-13      -3.249029483404e-12       0.000000000000e+00       1.062473796278e-11       1.459641949737e-12      -7.317234467997e-15 
  101       3.834567136015e-10       1.107420984085e-13      -3.342178873544e-12       0.000000000000e+00       1.035299559324e-11       1.429560327460e-12      -7.215424521335e-15 
  102       3.878776616879e-10       1.127932388673e-13      -3.435378520739e-12       0.000000000000e+00       1.009027266857e-11       1.400416039975e-12      -7.119094635363e-15 
  103       3.923255557476e-10       1.148202250638e-13      -3.528552374361e-12       0.000000000000e+00       9.835692473533e-12       1.372140171850e-12      -7.030904323221e-15 
  104       3.967992496384e-10       1.168209318787e-13      -3.621624065713e-12       0.000000000000e+00       9.588445422022e-12       1.344667390703e-12      -6.953060521754e-15 
  105       4.012984316078e-10       1.187934334440e-13      -3.714520101926e-12       0.000000000000e+00       9.348424460696e-12       1.317987654965e-12      -6.885356848309e-15 
  106       4.058229203942e-10       1.207358553151e-13      -3.807167133559e-12       0.000000000000e+00       9.115668486168e-12       1.292100790496e-12      -6.826875165596e-15 
  107       4.103724147669e-10       1.226463231734e-13      -3.899491011009e-12       0.000000000000e+00       8.890165552519e-12       1.267000385361e-12      -6.776581712002e-15 
  108       4.149464888805e-10       1.245229638576e-13      -3.991416810625e-12       0.000000000000e+00       8.671851123020e-12       1.242673578134e-12      -6.733323970031e-15 
  109       4.195445876284e-10       1.263639063962e-13      -4.082868860826e-12       0.000000000000e+00       8.460606321866e-12       1.219100846195e-12      -6.695827534729e-15 
  110       4.241660219964e-10       1.281672830389e-13      -4.173770768215e-12       0.000000000000e+00       8.256256185894e-12       1.196255794034e-12      -6.662692982122e-15 
  111       4.288099644167e-10       1.299312302883e-13      -4.264045443703e-12       0.000000000000e+00       8.058567916318e-12       1.174104941550e-12      -6.632392737647e-15 
  112       4.334754441215e-10       1.316538899320e-13      -4.353615128620e-12       0.000000000000e+00       7.867249130450e-12       1.152607512357e-12      -6.603267944586e-15 
  113       4.381613424967e-10       1.333334100742e-13      -4.442401420834e-12       0.000000000000e+00       7.681946113428e-12       1.131715222078e-12      -6.573525332495e-15 
  114       4.428663884355e-10       1.349679461675e-13      -4.530325300867e-12       0.000000000000e+00       7.502242069943e-12       1.111372066653e-12      -6.541234085642e-15 
  115       4.475891536925e-10       1.365556620447e-13      -4.617307158017e-12       0.000000000000e+00       7.327655375968e-12       1.091514110634e-12      -6.504322711438e-15 
  116       4.523282561716e-10       1.380947804172e-13      -4.703267626579e-12       0.000000000000e+00       7.157745175507e-12       1.072083919765e-12      -6.461035921405e-15 
  117       4.570830077631e-10       1.395837391294e-13      -4.788130154031e-12       0.000000000000e+00       6.992446473617e-12       1.053076302005e-12      -6.411374987245e-15 
  118       4.618528369135e-10       1.410210559275e-13      -4.871818795594e-12       0.000000000000e+00       6.831772691020e-12       1.034497756093e-12      -6.355827439440e-15 
  119       4.666370849607e-10       1.424052821465e-13      -4.954257464975e-12       0.000000000000e+00       6.675711174021e-12       1.016352243563e-12      -6.294923649595e-15 
  120       4.714350033268e-10       1.437350041793e-13      -5.035369967645e-12       0.000000000000e+00       6.524222395350e-12       9.986411065223e-13      -6.229237766179e-15 
  121       4.762457507103e-10       1.450088449456e-13      -5.115080034124e-12       0.000000000000e+00       6.377239155000e-12       9.813629854359e-13      -6.159388650261e-15 
  122       4.810683902780e-10       1.462254653613e-13      -5.193311353257e-12       0.000000000000e+00       6.234665781076e-12       9.645137369063e-13      -6.086040811256e-15 
  123       4.859018868574e-10       1.473835658077e-13      -5.269987605497e-12       0.000000000000e+00       6.096377330633e-12       9.480863514562e-13      -6.009905342663e-15 
  124       4.907451041291e-10       1.484818876003e-13      -5.345032496181e-12       0.000000000000e+00       5.962218790522e-12       9.320708713112e-13      -5.931740857806e-15 
  125       4.955968018187e-10       1.495192144585e-13      -5.418369788813e-12       0.000000000000e+00       5.832004278232e-12       9.164543081807e-13      -5.852354425576e-15 
  126       5.004556328895e-10       1.504943739744e-13      -5.489923338344e-12       0.000000000000e+00       5.705516242731e-12       9.012205610405e-13      -5.772602506171e-15 
  127       5.053201407340e-10       1.514062390821e-13      -5.559617124449e-12       0.000000000000e+00       5.582504665310e-12       8.863503339146e-13      -5.693391886837e-15 
  128       5.101887563670e-10       1.522537295267e-13      -5.627375284811e-12       0.000000000000e+00       5.462686260427e-12       8.718210536570e-13      -5.615680617610e-15 
  129       5.150599569979e-10       1.530358558913e-13      -5.693122958581e-12       0.000000000000e+00       5.345805360228e-12       8.576118207040e-13      -5.540281454496e-15 
  130       5.199327673820e-10       1.537518540176e-13      -5.756788850702e-12       0.000000000000e+00       5.231825817127e-12       8.437190500103e-13      -5.467245822345e-15 
  131       5.248063084183e-10       1.544010681761e-13      -5.818303013096e-12       0.000000000000e+00       5.120758740930e-12       8.301423985553e-13      -5.396413725723e-15 
  132       5.296796390619e-10       1.549829115868e-13      -5.877596098392e-12       0.000000000000e+00       5.012602347988e-12       8.168798404287e-13      -5.327604710890e-15 
  133       5.345517546711e-10       1.554968681931e-13      -5.934599399002e-12       0.000000000000e+00       4.907341603428e-12       8.039276206273e-13      -5.260617388351e-15 
  134       5.394215853542e-10       1.559424944354e-13      -5.989244886197e-12       0.000000000000e+00       4.804947863374e-12       7.912802088505e-13      -5.195228955415e-15 
  135       5.442879943168e-10       1.563194210243e-13      -6.041465249187e-12       0.000000000000e+00       4.705378517185e-12       7.789302532967e-13      -5.131194718750e-15 
