# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   59       2.266762022310e-10       2.804050475036e-14      -2.234671156419e-13       1.556861541204e-16       3.856832653379e-11       4.313674084262e-12      -1.109331431545e-14 
   60       2.297802950105e-10       2.949999416226e-14      -2.665554866904e-13       1.610294047317e-16       3.712807548603e-11       4.169535874690e-12      -1.137541668529e-14 
   61       2.329077099185e-10       3.100013433048e-14      -3.115670718646e-13       1.664618329727e-16       3.575196769353e-11       4.031959517960e-12      -1.156686902095e-14 
   62       2.360599630731e-10       3.254029756839e-14      -3.584930995941e-13       1.719834393875e-16       3.443864667067e-11       3.900784133077e-12      -1.166675186183e-14 
   63       2.392395994448e-10       3.411967377853e-14      -4.073171627696e-13       1.775942782358e-16       3.318818493104e-11       3.775977884030e-12      -1.168363098081e-14 
   64       2.424485895496e-10       3.573733791842e-14      -4.580190244106e-13       1.832944258561e-16       3.199921941508e-11       3.657355466975e-12      -1.162798547970e-14 
   65       2.456882834342e-10       3.739224670885e-14      -5.105745400844e-13       1.890839818965e-16       3.086886974469e-11       3.544569444306e-12      -1.151229278633e-14 
   66       2.489593646604e-10       3.908323534231e-14      -5.649555803263e-13       1.949630705442e-16       2.979265647777e-11       3.437101578728e-12      -1.135111365173e-14 
   67       2.522618042901e-10       4.080901419132e-14      -6.211299530584e-13       2.009318417566e-16       2.876441936287e-11       3.334254167323e-12      -1.116117714719e-14 
   68       2.555953519695e-10       4.256829707088e-14      -6.790647159415e-13       2.069904613539e-16       2.777796315725e-11       3.235333715240e-12      -1.095835906704e-14 
   69       2.589612275902e-10       4.436022356290e-14      -7.387370662190e-13       2.131390762207e-16       2.683256505740e-11       3.140264544998e-12      -1.074771617912e-14 
   70       2.623606913142e-10       4.618401674574e-14      -8.001255282116e-13       2.193778442311e-16       2.592844149536e-11       3.049084523997e-12      -1.053157606556e-14 
   71       2.657945051029e-10       4.803885928339e-14      -8.632067675767e-13       2.257069456899e-16       2.506508242526e-11       2.961760046279e-12      -1.031247049358e-14 
   72       2.692629004389e-10       4.992389349833e-14      -9.279556004268e-13       2.321265842777e-16       2.424121376107e-11       2.878182285775e-12      -1.009314096006e-14 
   73       2.727655460467e-10       5.183822144448e-14      -9.943450024484e-13       2.386369879964e-16       2.345475981448e-11       2.798163449543e-12      -9.876544236148e-15 
   74       2.763015156143e-10       5.378090498013e-14      -1.062346118020e-12       2.452384101147e-16       2.270280573267e-11       2.721433031012e-12      -9.665857911839e-15 
   75       2.798692555149e-10       5.575096584087e-14      -1.131928269332e-12       2.519311301132e-16       2.198155993610e-11       2.647634063223e-12      -9.464485940551e-15 
   76       2.834672548517e-10       5.774732583939e-14      -1.203058482946e-12       2.587154107419e-16       2.128729556802e-11       2.576415574223e-12      -9.275568913060e-15 
   77       2.870962680108e-10       5.976861471431e-14      -1.275699949659e-12       2.655913580641e-16       2.061945607493e-11       2.507737699826e-12      -9.100399522582e-15 
   78       2.907574406412e-10       6.181332721132e-14      -1.349813299048e-12       2.725590374893e-16       1.997805033191e-11       2.441615661032e-12      -8.939726883049e-15 
   79       2.944516256973e-10       6.387987871171e-14      -1.425357056350e-12       2.796185154424e-16       1.936270666728e-11       2.378026752460e-12      -8.794221629348e-15 
   80       2.981793655630e-10       6.596660407748e-14      -1.502287641686e-12       2.867698594083e-16       1.877265537587e-11       2.316908568290e-12      -8.664471305989e-15 
   81       3.019408741737e-10       6.807175649657e-14      -1.580559369283e-12       2.940131379781e-16       1.820671123226e-11       2.258157228210e-12      -8.550975755761e-15 
   82       3.057360191400e-10       7.019350632797e-14      -1.660124446695e-12       3.013484208936e-16       1.766325600398e-11       2.201625603365e-12      -8.454142508395e-15 
   83       3.095643038709e-10       7.232993994699e-14      -1.740932974032e-12       3.087757790934e-16       1.714022096475e-11       2.147121542297e-12      -8.374282169226e-15 
   84       3.134251861726e-10       7.447912927684e-14      -1.822933365580e-12       3.162953025159e-16       1.663558978897e-11       2.094455680839e-12      -8.311243197114e-15 
   85       3.173191338924e-10       7.663935615733e-14      -1.906073696687e-12       3.239071568008e-16       1.614904132889e-11       2.043597864461e-12      -8.263256773137e-15 
   86       3.212467123159e-10       7.880892322743e-14      -1.990300579778e-12       3.316115361142e-16       1.568054838019e-11       1.994543525359e-12      -8.227891090573e-15 
   87       3.252082512082e-10       8.098608657856e-14      -2.075558768035e-12       3.394086465659e-16       1.522987290263e-11       1.947265477279e-12      -8.202384424713e-15 
   88       3.292038325922e-10       8.316905578779e-14      -2.161791161719e-12       3.472987065527e-16       1.479655727924e-11       1.901712974798e-12      -8.183634460832e-15 
   89       3.332332785272e-10       8.535599395104e-14      -2.248938814494e-12       3.552819471025e-16       1.437991557537e-11       1.857810772617e-12      -8.168187622167e-15 
