# dimensionless DLM: total delensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   93       3.491788473596e-10       9.381062510926e-14      -2.604341391104e-12       1.003666795497e-16       1.284388277089e-11       1.698341020704e-12      -3.510106702982e+03 
   94       3.533586155283e-10       9.598178947613e-14      -2.695114077195e-12       1.025229146695e-16       1.249563285177e-11       1.660867884402e-12      -7.885535828139e+03 
   95       3.575692553002e-10       9.814523994833e-14      -2.786430593538e-12       1.047019369189e-16       1.215904407947e-11       1.624478854661e-12      -1.268698484116e+04 
   96       3.618109116291e-10       1.002990262448e-13      -2.878224589133e-12       1.069037411036e-16       1.183407810192e-11       1.589184618131e-12      -1.743507463698e+04 
   97       3.660835621842e-10       1.024411679446e-13      -2.970428282059e-12       1.091283220415e-16       1.152058901066e-11       1.554985720095e-12      -2.160928088076e+04 
   98       3.703870098964e-10       1.045696549210e-13      -3.062972474526e-12       1.113756745658e-16       1.121831937184e-11       1.521872172723e-12      -2.464686534902e+04 
   99       3.747208755044e-10       1.066824477763e-13      -3.155786567931e-12       1.136457935280e-16       1.092689625717e-11       1.489823063327e-12      -2.594180727065e+04 
  100       3.790845901006e-10       1.087774782760e-13      -3.248798577904e-12       1.159386738012e-16       1.064582727495e-11       1.458806162617e-12      -2.484373466793e+04 
  101       3.834773876770e-10       1.108526497836e-13      -3.341935149369e-12       1.182543102829e-16       1.037449660099e-11       1.428777532952e-12      -2.065685569763e+04 
  102       3.878982976720e-10       1.129058376948e-13      -3.435121571589e-12       1.205926978983e-16       1.011216100963e-11       1.399681136599e-12      -1.263888999204e+04 
  103       3.923461375155e-10       1.149348898718e-13      -3.528281793221e-12       1.229538316032e-16       9.857945904703e-12       1.371448443982e-12       0.000000000000e+00 
  104       3.968197606827e-10       1.169376814685e-13      -3.621339445429e-12       1.253377060117e-16       9.611043674911e-12       1.344014538167e-12       1.787928949605e+04 
  105       4.013188550684e-10       1.189122869023e-13      -3.714221036180e-12       1.277443142152e-16       9.371347824700e-12       1.317369749658e-12       4.075850502255e+04 
  106       4.058432390673e-10       1.208568320312e-13      -3.806853217522e-12       1.301736488084e-16       9.138897504603e-12       1.291514298853e-12       6.813521633803e+04 
  107       4.103926111074e-10       1.227694428578e-13      -3.899161841874e-12       1.326257022504e-16       8.913681111743e-12       1.266442214759e-12       9.945438450553e+04 
  108       4.149665450036e-10       1.246482465610e-13      -3.991071988152e-12       1.351004668628e-16       8.695634544148e-12       1.242141124520e-12       1.341070240882e+05 
