# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 1361       5.971075236365e-15       1.683922885053e-14       1.235877406028e-13       3.743728368515e-14                     -nan       1.494264728520e-14       1.571444779805e-13 
 1362       5.964554756620e-15       1.680868639524e-14       1.233525132575e-13       3.738261064627e-14                     -nan       1.493839149544e-14       1.571043910969e-13 
 1363       5.958041576968e-15       1.677821751664e-14       1.231180306938e-13       3.732801155677e-14                     -nan       1.493414184522e-14       1.570641309050e-13 
 1364       5.951535868512e-15       1.674782234798e-14       1.228843002517e-13       3.727349010059e-14                     -nan       1.492989840986e-14       1.570236968774e-13 
 1365       5.945037796991e-15       1.671750101759e-14       1.226513268629e-13       3.721904975622e-14                     -nan       1.492566127718e-14       1.569830895557e-13 
 1366       5.938547528519e-15       1.668725365136e-14       1.224191154608e-13       3.716469401767e-14                     -nan       1.492143053473e-14       1.569423094812e-13 
 1367       5.932065229582e-15       1.665708037279e-14       1.221876709796e-13       3.711042639450e-14                     -nan       1.491720626977e-14       1.569013571948e-13 
 1368       5.925591067040e-15       1.662698130294e-14       1.219569983548e-13       3.705625041184e-14                     -nan       1.491298856926e-14       1.568602332369e-13 
 1369       5.919125208127e-15       1.659695656046e-14       1.217271025232e-13       3.700216961041e-14                     -nan       1.490877751989e-14       1.568189381472e-13 
 1370       5.912667820452e-15       1.656700626153e-14       1.214979884224e-13       3.694818754657e-14                     -nan       1.490457320804e-14       1.567774724655e-13 
 1371       5.906219071998e-15       1.653713051992e-14       1.212696609915e-13       3.689430779229e-14                     -nan       1.490037571982e-14       1.567358367305e-13 
 1372       5.899779131120e-15       1.650732944694e-14       1.210421251703e-13       3.684053393523e-14                     -nan       1.489618514103e-14       1.566940314808e-13 
 1373       5.893348166549e-15       1.647760315142e-14       1.208153859001e-13       3.678686957875e-14                     -nan       1.489200155720e-14       1.566520572544e-13 
 1374       5.886926347392e-15       1.644795173975e-14       1.205894481229e-13       3.673331834189e-14                     -nan       1.488782505352e-14       1.566099145890e-13 
 1375       5.880513843129e-15       1.641837531583e-14       1.203643167819e-13       3.667988385947e-14                     -nan       1.488365571493e-14       1.565676040214e-13 
 1376       5.874110823615e-15       1.638887398110e-14       1.201399968212e-13       3.662656978205e-14                     -nan       1.487949362605e-14       1.565251260882e-13 
 1377       5.867717459080e-15       1.635944783450e-14       1.199164931861e-13       3.657337977598e-14                     -nan       1.487533887120e-14       1.564824813256e-13 
 1378       5.861333920130e-15       1.633009697248e-14       1.196938108227e-13       3.652031752344e-14                     -nan       1.487119153440e-14       1.564396702688e-13 
 1379       5.854960377745e-15       1.630082148899e-14       1.194719546780e-13       3.646738672242e-14                     -nan       1.486705169938e-14       1.563966934531e-13 
 1380       5.848597003282e-15       1.627162147547e-14       1.192509297002e-13       3.641459108679e-14                     -nan       1.486291944956e-14       1.563535514127e-13 
 1381       5.842243968472e-15       1.624249702085e-14       1.190307408382e-13       3.636193434631e-14                     -nan       1.485879486804e-14       1.563102446818e-13 
 1382       5.835901445422e-15       1.621344821155e-14       1.188113930418e-13       3.630942024662e-14                     -nan       1.485467803765e-14       1.562667737935e-13 
 1383       5.829569606616e-15       1.618447513144e-14       1.185928912618e-13       3.625705254933e-14                     -nan       1.485056904086e-14       1.562231392808e-13 
 1384       5.823248624914e-15       1.615557786186e-14       1.183752404498e-13       3.620483503198e-14                     -nan       1.484646795989e-14       1.561793416760e-13 
 1385       5.816938673550e-15       1.612675648163e-14       1.181584455582e-13       3.615277148810e-14                     -nan       1.484237487661e-14       1.561353815108e-13 
 1386       5.810639926136e-15       1.609801106699e-14       1.179425115402e-13       3.610086572724e-14                     -nan       1.483828987259e-14       1.560912593163e-13 
 1387       5.804352556660e-15       1.606934169165e-14       1.177274433500e-13       3.604912157495e-14                     -nan       1.483421302910e-14       1.560469756232e-13 
 1388       5.798076739487e-15       1.604074842673e-14       1.175132459424e-13       3.599754287287e-14                     -nan       1.483014442708e-14       1.560025309615e-13 
 1389       5.791812649359e-15       1.601223134082e-14       1.172999242729e-13       3.594613347868e-14                     -nan       1.482608414715e-14       1.559579258606e-13 
 1390       5.785560461394e-15       1.598379049989e-14       1.170874832979e-13       3.589489726620e-14                     -nan       1.482203226964e-14       1.559131608495e-13 
 1391       5.779320351087e-15       1.595542596735e-14       1.168759279745e-13       3.584383812536e-14                     -nan       1.481798887453e-14       1.558682364562e-13 
 1392       5.773092494310e-15       1.592713780403e-14       1.166652632604e-13       3.579295996223e-14                     -nan       1.481395404152e-14       1.558231532085e-13 
 1393       5.766877067313e-15       1.589892606812e-14       1.164554941141e-13       3.574226669908e-14                     -nan       1.480992784995e-14       1.557779116335e-13 
 1394       5.760674246724e-15       1.587079081526e-14       1.162466254946e-13       3.569176227435e-14                     -nan       1.480591037886e-14       1.557325122575e-13 
 1395       5.754484209547e-15       1.584273209843e-14       1.160386623619e-13       3.564145064272e-14                     -nan       1.480190170696e-14       1.556869556064e-13 
 1396       5.748307133164e-15       1.581474996803e-14       1.158316096761e-13       3.559133577513e-14                     -nan       1.479790191265e-14       1.556412422054e-13 
 1397       5.742143195336e-15       1.578684447180e-14       1.156254723984e-13       3.554142165877e-14                     -nan       1.479391107399e-14       1.555953725790e-13 
 1398       5.735992574201e-15       1.575901565488e-14       1.154202554902e-13       3.549171229713e-14                     -nan       1.478992926871e-14       1.555493472512e-13 
 1399       5.729855448276e-15       1.573126355975e-14       1.152159639138e-13       3.544221171003e-14                     -nan       1.478595657422e-14       1.555031667452e-13 
 1400       5.723731996454e-15       1.570358822624e-14       1.150126026319e-13       3.539292393363e-14                     -nan       1.478199306760e-14       1.554568315836e-13 
 1401       5.717622398010e-15       1.567598969155e-14       1.148101766076e-13       3.534385302046e-14                     -nan       1.477803882561e-14       1.554103422885e-13 
 1402       5.711526814154e-15       1.564846797193e-14       1.146086896744e-13       3.529500258121e-14                     -nan       1.477409392348e-14       1.553636998914e-13 
 1403       5.705445332507e-15       1.562102300777e-14       1.144081411329e-13       3.524637440482e-14                     -nan       1.477015843149e-14       1.553169074702e-13 
 1404       5.699378022047e-15       1.559365471793e-14       1.142085291181e-13       3.519796982406e-14                     -nan       1.476623241835e-14       1.552699686283e-13 
 1405       5.693324951500e-15       1.556636301798e-14       1.140098517270e-13       3.514979017244e-14                     -nan       1.476231595241e-14       1.552228869863e-13 
 1406       5.687286189334e-15       1.553914782017e-14       1.138121070180e-13       3.510183678421e-14                     -nan       1.475840910164e-14       1.551756661812e-13 
 1407       5.681261803766e-15       1.551200903340e-14       1.136152930109e-13       3.505411099432e-14                     -nan       1.475451193364e-14       1.551283098672e-13 
 1408       5.675251862752e-15       1.548494656329e-14       1.134194076870e-13       3.500661413848e-14                     -nan       1.475062451560e-14       1.550808217152e-13 
 1409       5.669256433992e-15       1.545796031207e-14       1.132244489891e-13       3.495934755310e-14                     -nan       1.474674691437e-14       1.550332054131e-13 
 1410       5.663275584927e-15       1.543105017864e-14       1.130304148208e-13       3.491231257532e-14                     -nan       1.474287919639e-14       1.549854646660e-13 
 1411       5.657309382737e-15       1.540421605855e-14       1.128373030471e-13       3.486551054300e-14                     -nan       1.473902142772e-14       1.549376031956e-13 
 1412       5.651357894343e-15       1.537745784399e-14       1.126451114941e-13       3.481894279470e-14                     -nan       1.473517367404e-14       1.548896247408e-13 
 1413       5.645421186403e-15       1.535077542376e-14       1.124538379486e-13       3.477261066968e-14                     -nan       1.473133600063e-14       1.548415330575e-13 
 1414       5.639499325313e-15       1.532416868328e-14       1.122634801586e-13       3.472651550793e-14                     -nan       1.472750847241e-14       1.547933319188e-13 
 1415       5.633592377206e-15       1.529763750459e-14       1.120740358324e-13       3.468065865012e-14                     -nan       1.472369115389e-14       1.547450251146e-13 
 1416       5.627700407947e-15       1.527118176634e-14       1.118855026395e-13       3.463504143763e-14                     -nan       1.471988410918e-14       1.546966164522e-13 
 1417       5.621823483139e-15       1.524480134376e-14       1.116978782097e-13       3.458966521251e-14                     -nan       1.471608740201e-14       1.546481097557e-13 
 1418       5.615961668116e-15       1.521849610868e-14       1.115111601334e-13       3.454453131752e-14                     -nan       1.471230109573e-14       1.545995088667e-13 
 1419       5.610115027946e-15       1.519226592949e-14       1.113253459613e-13       3.449964109610e-14                     -nan       1.470852525326e-14       1.545508176439e-13 
 1420       5.604283627427e-15       1.516611067118e-14       1.111404332047e-13       3.445499589236e-14                     -nan       1.470475993716e-14       1.545020399630e-13 
 1421       5.598467531088e-15       1.514003019526e-14       1.109564193348e-13       3.441059705110e-14                     -nan       1.470100520956e-14       1.544531797171e-13 
 1422       5.592666803188e-15       1.511402435984e-14       1.107733017833e-13       3.436644591780e-14                     -nan       1.469726113222e-14       1.544042408167e-13 
 1423       5.586881507712e-15       1.508809301956e-14       1.105910779416e-13       3.432254383859e-14                     -nan       1.469352776647e-14       1.543552271892e-13 
 1424       5.581111708376e-15       1.506223602557e-14       1.104097451615e-13       3.427889216027e-14                     -nan       1.468980517327e-14       1.543061427796e-13 
 1425       5.575357468619e-15       1.503645322560e-14       1.102293007543e-13       3.423549223031e-14                     -nan       1.468609341315e-14       1.542569915502e-13 
 1426       5.569618851608e-15       1.501074446387e-14       1.100497419914e-13       3.419234539685e-14                     -nan       1.468239254624e-14       1.542077774806e-13 
 1427       5.563895920233e-15       1.498510958112e-14       1.098710661037e-13       3.414945300866e-14                     -nan       1.467870263228e-14       1.541585045679e-13 
 1428       5.558188737108e-15       1.495954841459e-14       1.096932702819e-13       3.410681641516e-14                     -nan       1.467502373058e-14       1.541091768263e-13 
 1429       5.552497364570e-15       1.493406079804e-14       1.095163516761e-13       3.406443696645e-14                     -nan       1.467135590006e-14       1.540597982878e-13 
 1430       5.546821864676e-15       1.490864656169e-14       1.093403073959e-13       3.402231601325e-14                     -nan       1.466769919922e-14       1.540103730017e-13 
 1431       5.541162299205e-15       1.488330553227e-14       1.091651345102e-13       3.398045490690e-14                     -nan       1.466405368614e-14       1.539609050347e-13 
 1432       5.535518729656e-15       1.485803753297e-14       1.089908300473e-13       3.393885499942e-14                     -nan       1.466041941851e-14       1.539113984711e-13 
 1433       5.529891217244e-15       1.483284238344e-14       1.088173909947e-13       3.389751764343e-14                     -nan       1.465679645358e-14       1.538618574128e-13 
 1434       5.524279822905e-15       1.480771989979e-14       1.086448142988e-13       3.385644419219e-14                     -nan       1.465318484820e-14       1.538122859792e-13 
 1435       5.518684607289e-15       1.478266989459e-14       1.084730968651e-13       3.381563599958e-14                     -nan       1.464958465880e-14       1.537626883071e-13 
 1436       5.513105630763e-15       1.475769217685e-14       1.083022355581e-13       3.377509442010e-14                     -nan       1.464599594139e-14       1.537130685513e-13 
 1437       5.507542953407e-15       1.473278655199e-14       1.081322272011e-13       3.373482080888e-14                     -nan       1.464241875156e-14       1.536634308838e-13 
 1438       5.501996635017e-15       1.470795282190e-14       1.079630685760e-13       3.369481652164e-14                     -nan       1.463885314448e-14       1.536137794946e-13 
 1439       5.496466735101e-15       1.468319078483e-14       1.077947564235e-13       3.365508291473e-14                     -nan       1.463529917489e-14       1.535641185912e-13 
 1440       5.490953312876e-15       1.465850023549e-14       1.076272874429e-13       3.361562134510e-14                     -nan       1.463175689711e-14       1.535144523989e-13 
 1441       5.485456409755e-15       1.463388095650e-14       1.074606582064e-13       3.357643278283e-14                     -nan       1.462822635653e-14       1.534647849255e-13 
 1442       5.479975996586e-15       1.460933269293e-14       1.072948649017e-13       3.353751664445e-14                     -nan       1.462470756400e-14       1.534151192538e-13 
 1443       5.474512025872e-15       1.458485517751e-14       1.071299035869e-13       3.349887194780e-14                     -nan       1.462120052118e-14       1.533654582420e-13 
 1444       5.469064449239e-15       1.456044813906e-14       1.069657702753e-13       3.346049769833e-14                     -nan       1.461770522901e-14       1.533158047582e-13 
 1445       5.463633217433e-15       1.453611130250e-14       1.068024609354e-13       3.342239288917e-14                     -nan       1.461422168770e-14       1.532661616805e-13 
 1446       5.458218280319e-15       1.451184438882e-14       1.066399714911e-13       3.338455650100e-14                     -nan       1.461074989677e-14       1.532165318971e-13 
 1447       5.452819586879e-15       1.448764711506e-14       1.064782978212e-13       3.334698750212e-14                     -nan       1.460728985500e-14       1.531669183060e-13 
 1448       5.447437085211e-15       1.446351919435e-14       1.063174357596e-13       3.330968484833e-14                     -nan       1.460384156047e-14       1.531173238154e-13 
 1449       5.442070722525e-15       1.443946033585e-14       1.061573810950e-13       3.327264748299e-14                     -nan       1.460040501051e-14       1.530677513435e-13 
 1450       5.436720445139e-15       1.441547024477e-14       1.059981295709e-13       3.323587433695e-14                     -nan       1.459698020174e-14       1.530182038182e-13 
 1451       5.431386198485e-15       1.439154862235e-14       1.058396768855e-13       3.319936432850e-14                     -nan       1.459356713005e-14       1.529686841779e-13 
 1452       5.426067927098e-15       1.436769516587e-14       1.056820186917e-13       3.316311636342e-14                     -nan       1.459016579062e-14       1.529191953707e-13 
 1453       5.420765574620e-15       1.434390956861e-14       1.055251505968e-13       3.312712933487e-14                     -nan       1.458677617786e-14       1.528697403550e-13 
 1454       5.415479083793e-15       1.432019151985e-14       1.053690681626e-13       3.309140212342e-14                     -nan       1.458339828548e-14       1.528203220992e-13 
 1455       5.410208396463e-15       1.429654070491e-14       1.052137669053e-13       3.305593359699e-14                     -nan       1.458003210644e-14       1.527709435816e-13 
 1456       5.404953453574e-15       1.427295680505e-14       1.050592422951e-13       3.302072261086e-14                     -nan       1.457667763298e-14       1.527216077908e-13 
 1457       5.399714195165e-15       1.424943949755e-14       1.049054897565e-13       3.298576800760e-14                     -nan       1.457333485658e-14       1.526723177256e-13 
 1458       5.394490560373e-15       1.422598845565e-14       1.047525046682e-13       3.295106861709e-14                     -nan       1.457000376800e-14       1.526230763946e-13 
 1459       5.389282487425e-15       1.420260334854e-14       1.046002823625e-13       3.291662325644e-14                     -nan       1.456668435723e-14       1.525738868167e-13 
 1460       5.384089913640e-15       1.417928384141e-14       1.044488181258e-13       3.288243073003e-14                     -nan       1.456337661356e-14       1.525247520210e-13 
 1461       5.378912775427e-15       1.415602959535e-14       1.042981071983e-13       3.284848982941e-14                     -nan       1.456008052550e-14       1.524756750467e-13 
 1462       5.373751008280e-15       1.413284026742e-14       1.041481447737e-13       3.281479933335e-14                     -nan       1.455679608081e-14       1.524266589432e-13 
 1463       5.368604546778e-15       1.410971551060e-14       1.039989259995e-13       3.278135800775e-14                     -nan       1.455352326653e-14       1.523777067700e-13 
 1464       5.363473324586e-15       1.408665497380e-14       1.038504459766e-13       3.274816460565e-14                     -nan       1.455026206892e-14       1.523288215967e-13 
 1465       5.358357274445e-15       1.406365830183e-14       1.037026997591e-13       3.271521786718e-14                     -nan       1.454701247351e-14       1.522800065033e-13 
 1466       5.353256328178e-15       1.404072513541e-14       1.035556823547e-13       3.268251651957e-14                     -nan       1.454377446505e-14       1.522312645800e-13 
 1467       5.348170416686e-15       1.401785511117e-14       1.034093887241e-13       3.265005927708e-14                     -nan       1.454054802755e-14       1.521825989271e-13 
 1468       5.343099469941e-15       1.399504786161e-14       1.032638137813e-13       3.261784484101e-14                     -nan       1.453733314427e-14       1.521340126551e-13 
 1469       5.338043416992e-15       1.397230301513e-14       1.031189523932e-13       3.258587189966e-14                     -nan       1.453412979769e-14       1.520855088849e-13 
 1470       5.333002185956e-15       1.394962019597e-14       1.029747993795e-13       3.255413912828e-14                     -nan       1.453093796952e-14       1.520370907476e-13 
 1471       5.327975704021e-15       1.392699902427e-14       1.028313495131e-13       3.252264518908e-14                     -nan       1.452775764074e-14       1.519887613845e-13 
 1472       5.322963897441e-15       1.390443911600e-14       1.026885975194e-13       3.249138873121e-14                     -nan       1.452458879154e-14       1.519405239472e-13 
 1473       5.317966691533e-15       1.388194008297e-14       1.025465380764e-13       3.246036839068e-14                     -nan       1.452143140135e-14       1.518923815976e-13 
 1474       5.312984010682e-15       1.385950153285e-14       1.024051658147e-13       3.242958279040e-14                     -nan       1.451828544881e-14       1.518443375079e-13 
 1475       5.308015778328e-15       1.383712306912e-14       1.022644753175e-13       3.239903054009e-14                     -nan       1.451515091182e-14       1.517963948607e-13 
 1476       5.303061916976e-15       1.381480429108e-14       1.021244611203e-13       3.236871023632e-14                     -nan       1.451202776748e-14       1.517485568488e-13 
 1477       5.298122348182e-15       1.379254479386e-14       1.019851177107e-13       3.233862046241e-14                     -nan       1.450891599213e-14       1.517008266754e-13 
 1478       5.293196992561e-15       1.377034416836e-14       1.018464395288e-13       3.230875978848e-14                     -nan       1.450581556133e-14       1.516532075540e-13 
 1479       5.288285769780e-15       1.374820200131e-14       1.017084209664e-13       3.227912677138e-14                     -nan       1.450272644985e-14       1.516057027084e-13 
 1480       5.283388590161e-15       1.372611789038e-14       1.015710561372e-13       3.224971977800e-14                     -nan       1.449964862478e-14       1.515583150008e-13 
 1481       5.278505329402e-15       1.370409148998e-14       1.014343381818e-13       3.222053645346e-14                     -nan       1.449658202461e-14       1.515110458108e-13 
 1482       5.273635853603e-15       1.368212246589e-14       1.012982599554e-13       3.219157424764e-14                     -nan       1.449352657994e-14       1.514638961449e-13 
 1483       5.268780027635e-15       1.366021048019e-14       1.011628142575e-13       3.216283059130e-14                     -nan       1.449048222037e-14       1.514168670084e-13 
 1484       5.263937715141e-15       1.363835519115e-14       1.010279938315e-13       3.213430289605e-14                     -nan       1.448744887444e-14       1.513699594043e-13 
 1485       5.259108778529e-15       1.361655625333e-14       1.008937913649e-13       3.210598855433e-14                     -nan       1.448442646973e-14       1.513231743345e-13 
 1486       5.254293078972e-15       1.359481331750e-14       1.007601994892e-13       3.207788493936e-14                     -nan       1.448141493276e-14       1.512765127987e-13 
 1487       5.249490476406e-15       1.357312603063e-14       1.006272107795e-13       3.204998940510e-14                     -nan       1.447841418904e-14       1.512299757950e-13 
 1488       5.244700829526e-15       1.355149403595e-14       1.004948177548e-13       3.202229928624e-14                     -nan       1.447542416306e-14       1.511835643199e-13 
 1489       5.239923995786e-15       1.352991697285e-14       1.003630128777e-13       3.199481189811e-14                     -nan       1.447244477830e-14       1.511372793679e-13 
 1490       5.235159831392e-15       1.350839447696e-14       1.002317885539e-13       3.196752453671e-14                     -nan       1.446947595717e-14       1.510911219321e-13 
 1491       5.230408191305e-15       1.348692618007e-14       1.001011371330e-13       3.194043447864e-14                     -nan       1.446651762110e-14       1.510450930035e-13 
 1492       5.225668929234e-15       1.346551171017e-14       9.997105090742e-14       3.191353898105e-14                     -nan       1.446356969045e-14       1.509991935714e-13 
 1493       5.220941897639e-15       1.344415069142e-14       9.984152211307e-14       3.188683528164e-14                     -nan       1.446063208457e-14       1.509534246234e-13 
 1494       5.216226947721e-15       1.342284274415e-14       9.971254292872e-14       3.186032059861e-14                     -nan       1.445770472175e-14       1.509077871453e-13 
 1495       5.211523929425e-15       1.340158748486e-14       9.958410547617e-14       3.183399213059e-14                     -nan       1.445478751925e-14       1.508622821209e-13 
 1496       5.206832691438e-15       1.338038452618e-14       9.945620182004e-14       3.180784705667e-14                     -nan       1.445188039332e-14       1.508169105326e-13 
 1497       5.202153081183e-15       1.335923347690e-14       9.932882396769e-14       3.178188253631e-14                     -nan       1.444898325911e-14       1.507716733604e-13 
 1498       5.197484944817e-15       1.333813394195e-14       9.920196386911e-14       3.175609570933e-14                     -nan       1.444609603077e-14       1.507265715830e-13 
 1499       5.192828127234e-15       1.331708552239e-14       9.907561341683e-14       3.173048369585e-14                     -nan       1.444321862137e-14       1.506816061771e-13 
 1500       5.188182472053e-15       1.329608781539e-14       9.894976444577e-14       3.170504359629e-14                     -nan       1.444035094297e-14       1.506367781173e-13 
 1501       5.183547821625e-15       1.327514041423e-14       9.882440873319e-14       3.167977249132e-14                     -nan       1.443749290652e-14       1.505920883766e-13 
 1502       5.178924017025e-15       1.325424290833e-14       9.869953799855e-14       3.165466744179e-14                     -nan       1.443464442198e-14       1.505475379261e-13 
 1503       5.174310898051e-15       1.323339488316e-14       9.857514390342e-14       3.162972548876e-14                     -nan       1.443180539820e-14       1.505031277351e-13 
 1504       5.169708303222e-15       1.321259592032e-14       9.845121805134e-14       3.160494365341e-14                     -nan       1.442897574299e-14       1.504588587707e-13 
 1505       5.165116069774e-15       1.319184559748e-14       9.832775198777e-14       3.158031893701e-14                     -nan       1.442615536311e-14       1.504147319985e-13 
 1506       5.160534033659e-15       1.317114348837e-14       9.820473719993e-14       3.155584832091e-14                     -nan       1.442334416425e-14       1.503707483819e-13 
 1507       5.155962029544e-15       1.315048916282e-14       9.808216511674e-14       3.153152876651e-14                     -nan       1.442054205101e-14       1.503269088825e-13 
 1508       5.151399890805e-15       1.312988218668e-14       9.796002710866e-14       3.150735721516e-14                     -nan       1.441774892696e-14       1.502832144601e-13 
 1509       5.146847449525e-15       1.310932212189e-14       9.783831448766e-14       3.148333058820e-14                     -nan       1.441496469458e-14       1.502396660723e-13 
 1510       5.142304536496e-15       1.308880852641e-14       9.771701850703e-14       3.145944578688e-14                     -nan       1.441218925527e-14       1.501962646750e-13 
 1511       5.137770981211e-15       1.306834095424e-14       9.759613036133e-14       3.143569969236e-14                     -nan       1.440942250937e-14       1.501530112220e-13 
 1512       5.133246611865e-15       1.304791895541e-14       9.747564118626e-14       3.141208916562e-14                     -nan       1.440666435613e-14       1.501099066654e-13 
 1513       5.128731255351e-15       1.302754207599e-14       9.735554205859e-14       3.138861104747e-14                     -nan       1.440391469373e-14       1.500669519549e-13 
 1514       5.124224737258e-15       1.300720985802e-14       9.723582399598e-14       3.136526215851e-14                     -nan       1.440117341927e-14       1.500241480385e-13 
 1515       5.119726881869e-15       1.298692183960e-14       9.711647795696e-14       3.134203929905e-14                     -nan       1.439844042875e-14       1.499814958624e-13 
 1516       5.115237512157e-15       1.296667755478e-14       9.699749484077e-14       3.131893924915e-14                     -nan       1.439571561710e-14       1.499389963703e-13 
 1517       5.110756449785e-15       1.294647653363e-14       9.687886548725e-14       3.129595876852e-14                     -nan       1.439299887816e-14       1.498966505044e-13 
 1518       5.106283515102e-15       1.292631830218e-14       9.676058067678e-14       3.127309459650e-14                     -nan       1.439029010467e-14       1.498544592046e-13 
 1519       5.101818533373e-15       1.290620242030e-14       9.664263124225e-14       3.125034353347e-14                     -nan       1.438758918925e-14       1.498124232960e-13 
 1520       5.097361353537e-15       1.288612859562e-14       9.652500840647e-14       3.122770268590e-14                     -nan       1.438489602731e-14       1.497705431490e-13 
 1521       5.092911829629e-15       1.286609657066e-14       9.640770344783e-14       3.120516922356e-14                     -nan       1.438221051418e-14       1.497288190158e-13 
 1522       5.088469814556e-15       1.284610608510e-14       9.629070758834e-14       3.118274029831e-14                     -nan       1.437953254408e-14       1.496872511431e-13 
 1523       5.084035160096e-15       1.282615687576e-14       9.617401199356e-14       3.116041304405e-14                     -nan       1.437686201020e-14       1.496458397719e-13 
 1524       5.079607716896e-15       1.280624867660e-14       9.605760777248e-14       3.113818457668e-14                     -nan       1.437419880462e-14       1.496045851374e-13 
 1525       5.075187334473e-15       1.278638121871e-14       9.594148597744e-14       3.111605199406e-14                     -nan       1.437154281839e-14       1.495634874693e-13 
 1526       5.070773861207e-15       1.276655423031e-14       9.582563760401e-14       3.109401237604e-14                     -nan       1.436889394143e-14       1.495225469917e-13 
 1527       5.066367144342e-15       1.274676743674e-14       9.571005359089e-14       3.107206278434e-14                     -nan       1.436625206261e-14       1.494817639227e-13 
 1528       5.061967029982e-15       1.272702056046e-14       9.559472481985e-14       3.105020026259e-14                     -nan       1.436361706973e-14       1.494411384751e-13 
 1529       5.057573363091e-15       1.270731332104e-14       9.547964211555e-14       3.102842183625e-14                     -nan       1.436098884946e-14       1.494006708555e-13 
 1530       5.053185987490e-15       1.268764543514e-14       9.536479624553e-14       3.100672451262e-14                     -nan       1.435836728743e-14       1.493603612652e-13 
 1531       5.048804745853e-15       1.266801661652e-14       9.525017792005e-14       3.098510528078e-14                     -nan       1.435575226816e-14       1.493202098994e-13 
 1532       5.044429479708e-15       1.264842657606e-14       9.513577779200e-14       3.096356111155e-14                     -nan       1.435314367508e-14       1.492802169479e-13 
 1533       5.040060029432e-15       1.262887502169e-14       9.502158645682e-14       3.094208895749e-14                     -nan       1.435054139052e-14       1.492403825943e-13 
 1534       5.035696234252e-15       1.260936165845e-14       9.490759445238e-14       3.092068575286e-14                     -nan       1.434794529574e-14       1.492007070167e-13 
 1535       5.031337932240e-15       1.258988618842e-14       9.479379225888e-14       3.089934841357e-14                     -nan       1.434535527086e-14       1.491611903873e-13 
 1536       5.026984960311e-15       1.257044831079e-14       9.468017029879e-14       3.087807383715e-14                     -nan       1.434277119495e-14       1.491218328724e-13 
 1537       5.022637154224e-15       1.255104772179e-14       9.456671893667e-14       3.085685890274e-14                     -nan       1.434019294593e-14       1.490826346325e-13 
 1538       5.018294348575e-15       1.253168411471e-14       9.445342847914e-14       3.083570047106e-14                     -nan       1.433762040065e-14       1.490435958224e-13 
 1539       5.013956376801e-15       1.251235717989e-14       9.434028917477e-14       3.081459538433e-14                     -nan       1.433505343484e-14       1.490047165908e-13 
 1540       5.009623071171e-15       1.249306660472e-14       9.422729121394e-14       3.079354046631e-14                     -nan       1.433249192313e-14       1.489659970805e-13 
 1541       5.005294262789e-15       1.247381207363e-14       9.411442472877e-14       3.077253252220e-14                     -nan       1.432993573901e-14       1.489274374287e-13 
 1542       5.000969781591e-15       1.245459326809e-14       9.400167979304e-14       3.075156833866e-14                     -nan       1.432738475490e-14       1.488890377663e-13 
 1543       4.996649456341e-15       1.243540986658e-14       9.388904642203e-14       3.073064468375e-14                     -nan       1.432483884208e-14       1.488507982185e-13 
 1544       4.992333114628e-15       1.241626154463e-14       9.377651457249e-14       3.070975830691e-14                     -nan       1.432229787071e-14       1.488127189046e-13 
 1545       4.988020582870e-15       1.239714797476e-14       9.366407414248e-14       3.068890593893e-14                     -nan       1.431976170983e-14       1.487747999377e-13 
 1546       4.983711686304e-15       1.237806882653e-14       9.355171497130e-14       3.066808429191e-14                     -nan       1.431723022737e-14       1.487370414251e-13 
 1547       4.979406248990e-15       1.235902376647e-14       9.343942683939e-14       3.064729005922e-14                     -nan       1.431470329014e-14       1.486994434681e-13 
 1548       4.975104093804e-15       1.234001245814e-14       9.332719946823e-14       3.062651991549e-14                     -nan       1.431218076380e-14       1.486620061619e-13 
 1549       4.970805042440e-15       1.232103456208e-14       9.321502252023e-14       3.060577051658e-14                     -nan       1.430966251290e-14       1.486247295958e-13 
 1550       4.966508915406e-15       1.230208973582e-14       9.310288559862e-14       3.058503849951e-14                     -nan       1.430714840085e-14       1.485876138529e-13 
 1551       4.962215532022e-15       1.228317763388e-14       9.299077824739e-14       3.056432048249e-14                     -nan       1.430463828994e-14       1.485506590105e-13 
 1552       4.957924710417e-15       1.226429790775e-14       9.287868995114e-14       3.054361306483e-14                     -nan       1.430213204131e-14       1.485138651396e-13 
 1553       4.953636267529e-15       1.224545020588e-14       9.276661013503e-14       3.052291282693e-14                     -nan       1.429962951496e-14       1.484772323052e-13 
 1554       4.949350019100e-15       1.222663417372e-14       9.265452816462e-14       3.050221633026e-14                     -nan       1.429713056977e-14       1.484407605662e-13 
 1555       4.945065779676e-15       1.220784945363e-14       9.254243334584e-14       3.048152011733e-14                     -nan       1.429463506347e-14       1.484044499754e-13 
 1556       4.940783362606e-15       1.218909568496e-14       9.243031492483e-14       3.046082071164e-14                     -nan       1.429214285263e-14       1.483683005795e-13 
 1557       4.936502580037e-15       1.217037250400e-14       9.231816208787e-14       3.044011461763e-14                     -nan       1.428965379270e-14       1.483323124191e-13 
